Lat,Lon,Elevation_m
23.6100998,-22.8143997,-3538
23.4874001,-151.052002,-3869
23.4274998,78.7706985,-1482
23.3631001,-151.0330048,-3869
23.3605995,-22.7831993,-3792
23.2789001,-55.3140984,-1965
23.3232002,78.7042007,-1573
23.2355995,-22.7971001,-3685
23.1466999,-22.8864002,-3820
23.0893993,78.5996017,-719
22.9789009,-151.0930023,-3870
22.9113007,-55.233799,-2019
22.8705997,-23.3131008,-3585
22.8425007,78.5320969,-836
22.7901993,-55.2723007,-1818
22.7096004,78.5282974,-887
22.6583004,-23.4372997,-3051
22.5447006,-55.2859993,-1710
22.4640007,78.5711975,-1092
22.4216995,-23.5137005,-3269
22.3395004,78.6092987,-969
22.2978992,-23.5256004,-3247
22.2243996,-151.0070038,-3873
22.1965008,-55.1949005,-1900
22.1811008,-23.4941006,-3341
22.1142998,78.7017975,-1273
21.9626007,-55.149601,-1954
21.7999001,-23.4780006,-3332
21.7905998,78.9117966,-1414
21.7257004,-150.8339996,-3868
21.6783009,-23.5135002,-3121
21.5181999,79.0121002,-1483
21.4619999,-150.8410034,-3867
21.4634991,-23.6201992,-3124
21.3374004,-55.1281013,-2990
21.2261009,-23.7038002,-3116
21.0755005,-150.7709961,-3865
21.0960999,-55.1422005,-1831
21.1021996,-23.7714005,-3116
21.0471001,79.1098022,-1108
20.9592991,-150.7359924,-3864
20.9801006,-55.1650009,-1900
20.8785,-23.8484993,-2905
20.8099995,79.1162033,-1511
20.7717991,-23.9004993,-3816
20.7345009,-150.7070007,-3861
20.6406002,79.0558014,-1755
20.6278992,-150.6369934,-3855
20.5438995,-23.9627991,-4054
20.5130005,79.060997,-2332
20.4568005,-55.0354004,-1927
20.4333992,-55.0168991,-1967
20.3952999,-150.5390015,-3849
20.3990993,79.0317993,-2726
20.3115997,-24.0109997,-3963
20.2075005,79.0084,-2872
20.1907997,-24.0214005,-2614
20.0074997,-150.4620056,-3850
19.9745007,-54.9301987,-2049
19.9517994,-23.9867992,-3044
19.9580002,78.9345016,-2897
19.8742008,-54.8674011,-2057
19.8353996,-23.9876995,-2925
19.7614002,-150.3899994,-3849
19.7637005,-54.8250008,-1984
19.7250996,-24.0249996,-3258
19.7507,78.8214035,-2559
19.6634998,-54.7626991,-2059
19.6452999,-150.3280029,-3851
19.6378002,78.7931976,-2293
19.5305996,78.743103,-2484
19.4398994,-54.6563988,-2094
19.3577995,-54.5689011,-2052
19.3707008,-24.0688992,-2937
19.2912006,-54.4698982,-1664
19.2696991,-150.2189941,-3853
19.2551994,-24.0697002,-3000
19.2490005,78.5444031,-2593
19.2078991,-54.3947983,-1938
19.1527004,-150.2319946,-3857
19.1126995,-24.0356007,-2970
18.9598999,78.3082962,-2686
18.9060993,-150.2070007,-3839
18.9494991,-54.2943993,-2251
18.8738995,-24.0331993,-2975
18.7982006,78.1284027,-2277
18.7185001,-54.2473984,-2146
18.7374001,78.018898,-2152
18.6424007,-150.1499939,-3820
18.6329002,-24.0624008,-3046
18.6434994,77.9376984,-2273
18.5380001,-150.0829926,-3812
18.5202999,-24.1077995,-3058
18.4540997,-150.0050049,-3809
18.4185009,77.7844009,-2629
18.4125996,-54.0737,-1336
18.4069004,-24.1306992,-3078
18.3351994,-149.9620056,-3798
18.3122005,77.7373962,-2679
18.3036003,-54.0340004,-1485
18.2180996,-149.9470062,-3802
18.2148991,-53.980999,-1540
18.1042995,-149.9880066,-3796
18.0611,-24.1417007,-3009
18.0758991,77.7610016,-2586
17.9832001,-149.9900055,-3790
17.9603996,-53.7574997,-2447
17.9466,-24.1203003,-3022
17.8785992,-53.6736984,-2361
17.8607006,-149.9649963,-3771
17.8118,-53.5784988,-2024
17.7198009,-24.1215992,-2941
17.7362003,77.8382034,-2746
17.6429005,-150.0119934,-3771
17.6103001,-53.4412994,-2110
17.5990009,-24.1401997,-2893
17.5358009,-53.3526993,-2097
17.4050999,-149.9720001,-3760
17.4272995,-24.1347008,-2865
17.3920002,77.8856964,-3116
17.2851009,-149.973999,-3774
17.3295002,-24.1959,-2797
17.1798,-53.033699,-1995
17.1518993,-24.3472996,-2720
17.0737,-52.9832993,-1994
17.0503998,-24.4167004,-2844
16.9769001,-52.9137001,-2125
16.9097004,-52.8209,-2128
16.9482002,-24.4640999,-2611
16.948,77.9949036,-3380
16.8374004,-149.7960052,-3743
16.8334007,77.9906998,-3407
16.7577991,-24.5967999,-2648
16.7383003,-52.6652985,-2325
16.6131001,77.9310989,-3138
16.5776005,-149.6190033,-3706
16.5116005,-52.5306015,-2381
16.4295998,-52.4508018,-2224
16.3204002,-149.3999939,-3523
16.3206997,-52.4291,-2390
16.3455009,-24.7488995,-2762
16.2313995,-52.3554993,-2467
16.2411003,77.9550018,-3185
16.1494999,-52.2764015,-2353
16.1256008,77.941597,-3073
15.9907999,-149.0339966,-3400
16.0086002,-24.7556992,-2650
16.0198994,77.9748001,-2947
15.9083004,-148.9609985,-3400
15.8809004,78.0736008,-2840
15.8407001,-51.7248993,-2392
15.7705002,-148.7700043,-3272
15.6878996,-148.6970062,-3300
15.6189003,-148.602005,-3185
15.6522999,-24.7420006,-2636
15.5753002,-51.4392014,-2448
15.5611,78.1531982,-3040
15.5516996,-24.7875996,-2550
15.4387999,-51.2621002,-2492
15.4378996,-24.7954998,-2542
15.3346996,-51.0828018,-2544
15.3311996,-24.7651997,-2463
15.1927996,-148.154007,-3282
15.1030998,-24.7390003,-2464
15.0274,-148.0119934,-3262
14.9615002,-147.9029999,-3224
14.9812002,-50.6180992,-2613
14.8709002,-50.4940987,-2606
14.8373003,-24.7770004,-2690
14.7213001,-50.3800011,-2589
14.6993999,-24.7523003,-2660
14.5957003,-24.7847996,-2658
14.5142002,-50.1226006,-2598
14.4366999,-49.7537003,-2602
14.4265003,-49.6411018,-2957
14.3908997,-49.5264015,-2566
14.2917995,-49.3216019,-2023
14.2908001,-24.9351997,-2676
14.1515999,-49.153801,-2723
14.1794996,-24.9631996,-2672
14.0714998,-24.9622002,-2640
13.9330997,-48.6297989,-2674
13.8539,-25.0300007,-2603
13.7462997,-25.0289001,-2637
13.6927004,-48.3226013,-2714
13.6850004,-48.2834015,-2688
13.6385002,-25.0072994,-2645
13.5994997,-48.1876984,-2752
13.4904003,-47.9943008,-2816
13.3604002,-47.5625992,-2679
13.1906996,-47.2789993,-2596
13.0410004,-47.112999,-2530
12.9460001,-25.1355,-2555
12.7159004,-46.7956009,-2527
12.6162996,-46.5956993,-2518
12.5945997,-46.4808998,-2576
12.5003996,-46.2757988,-2810
12.4405003,-46.1859016,-2755
12.3943005,-46.0205994,-2775
12.3620005,-45.6917,-2771
12.3261003,-45.5903015,-2615
12.3149004,-45.4766006,-2680
12.2058001,-45.135601,-2722
12.1021996,100.6689987,-2593
12.0951996,-44.9468994,-2695
12.0581999,-44.8464012,-2752
12.0733004,101.2429962,-2507
12.0827999,100.7740021,-2453
12.0115004,101.9909973,-2422
12.0143003,101.6740036,-2484
12.0038996,100.2350006,-2598
11.9667997,107.7910004,-1929
11.9848003,102.2030029,-2414
11.8872004,-44.1894989,-2668
11.9292002,-43.5183983,-2820
11.9225998,108.0749969,-1782
11.9349003,107.8929977,-1904
11.8956003,107.5820007,-1930
11.9337997,107.0100021,-1826
11.9029999,106.7779999,-1864
11.9258003,106.4520035,-1751
11.9188004,106.2559967,-1436
11.9179001,100.0220032,-2489
11.9138002,98.9161987,-2802
11.8882999,98.7956009,-2851
11.8793001,-44.0707016,-2613
11.8311996,-43.0955009,-2853
11.8731003,-42.7244987,-2715
11.8746996,107.4729996,-1903
11.8505001,106.052002,-1455
11.8424997,104.3259964,-1605
11.8599997,104.1110001,-1863
11.8515997,104,-1751
11.8325005,103.8949966,-1892
11.8374996,103.0770035,-1994
11.8668003,102.7480011,-2292
11.8627996,99.7779999,-2693
11.8788996,99.2511978,-2834
11.8274002,-42.9828987,-2805
11.7971001,105.9530029,-1329
11.7853003,104.6579971,-1245
11.7824001,104.5289993,-1255
11.7838001,103.7639999,-1894
11.7749996,103.4250031,-1955
11.8191004,99.6716003,-2607
11.8195,99.4564972,-2751
11.8021002,98.728302,-2916
11.7410002,109.1790009,-1753
11.7287998,108.6989975,-1921
11.7574997,105.7399979,-1093
11.7676001,103.5329971,-1941
11.7097998,109.7200012,-1638
11.7011003,109.6139984,-1527
11.7142,109.4970016,-1525
11.6969995,109.3880005,-1512
11.7087002,105.2590027,-1347
11.6609001,110.0400009,-2030
11.6266003,105.0619965,-621
11.6389999,104.9469986,-741
11.4772997,110.4209976,-2063
11.4870005,98.732399,-2893
11.4174995,98.8459015,-2817
11.2683001,98.9108963,-2772
11.1871996,98.9863968,-2716
11.0860004,99.023201,-2716
10.9357996,111.848999,-1408
10.9123001,99.1361008,-2744
10.8467999,99.2221985,-2547
10.7612,112.2649994,-1880
10.7151003,112.5830002,-1845
10.5892,114.189003,-2024
10.5914001,113.6500015,-1934
10.6042004,113.3160019,-1823
10.6030998,113.098999,-1646
10.6202002,112.8809967,-2207
10.6189003,99.4565964,-1317
10.5709,114.9980011,-1578
10.5682001,114.6539993,-2263
10.5439997,114.3960037,-2191
10.5801001,113.9759979,-2009
10.5742998,113.5390015,-1523
10.4870996,115.302002,-2108
10.4385996,99.5572968,-2376
10.3785,115.5739975,-2074
10.3171997,115.7829971,-1974
10.2989998,117.7509995,-2020
10.2873001,117.5690002,-1999
10.2767,117.2539978,-2016
10.2747002,117.0879974,-1712
10.2285995,118.1610031,-1933
10.2277002,118.0530014,-2045
10.2530003,117.9499969,-1878
10.2591,117.8460007,-2036
10.2526999,117.3570023,-2001
10.224,116.6569977,-2975
10.2524004,116.0960007,-1834
10.2199001,99.5810013,-2588
10.1772003,118.3669968,-2049
10.1086998,99.5792999,-2592
10.0880003,118.552002,-1992
9.8983402,118.8860016,-1963
9.8759403,99.5394974,-2580
9.8274097,118.9629974,-1995
9.7417603,119.0319977,-2167
9.6700802,99.5475998,-2524
9.5707703,99.5823975,-2460
9.48528,99.6365967,-2450
9.2709999,99.9000015,-2366
9.2135,119.3639984,-1404
9.1204901,100.0360031,-2372
9.0936699,99.1340027,-2582
9.1012201,99.0327988,-2612
9.0662098,98.933403,-2601
9.01089,100.1790009,-2360
8.99545,99.1690979,-2547
9.0194902,98.5768967,-2513
8.9384298,98.3861008,-2545
8.9450998,97.8014984,-2805
8.8164597,119.9680023,-1519
8.8076601,100.3720016,-2013
8.7919998,96.1675034,-3251
8.8047705,95.9665985,-3265
8.72756,100.4420013,-2275
8.7483196,96.2639008,-3260
8.7375002,95.8921967,-3123
8.6537199,120.0849991,-1575
8.6561804,97.1965027,-3036
8.6669102,96.6924973,-3168
8.6291199,100.4749985,-1830
8.5895205,99.1369019,-2135
8.6357098,97.0927963,-3068
8.6016598,96.6090012,-3149
8.6077204,96.4079971,-3271
8.5658598,95.7819977,-3348
8.4318104,120.2060013,-1553
8.4042702,95.6567001,-3034
8.3334703,120.2440033,-1439
8.3436499,100.6579971,-2146
8.3052101,95.6551971,-3204
8.2127199,95.5876007,-3292
8.1904097,100.8069992,-2142
8.1925802,101.3560028,-1418
8.1634302,101.4599991,-1662
8.1808205,99.1379013,-2281
8.0872097,100.9970016,-1676
8.0654402,101.1949997,-1729
8.0908499,101.5299988,-1318
8.0961905,99.1996002,-2385
8.05546,95.4224014,-3442
7.98387,120.3069992,-1521
7.9870901,101.7109985,-927
7.9670801,101.8079987,-1019
7.9709301,101.9100037,-1669
7.97824,99.364502,-2255
7.9072499,102.1330032,-1671
7.927,95.2111969,-3522
7.8943901,95.1171036,-3507
7.8606601,102.4260025,-1660
7.8505602,102.9229965,-1343
7.8708501,94.9162979,-3502
7.7887502,102.7139969,-1530
7.8247099,103.1449966,-1845
7.8302102,99.6573029,-2137
7.8038802,94.8360977,-3502
7.7739201,120.3259964,-1296
7.74018,103.3280029,-1562
7.6535301,100.1520004,-2144
7.6529899,94.7819977,-3482
7.5830798,100.2229996,-2179
7.55933,120.3710022,-1274
7.5550299,94.7819977,-3470
7.5074601,103.5329971,-1561
7.4599199,94.7492981,-3448
7.41605,100.3259964,-2170
7.3548198,120.3830032,-1092
7.3391099,103.6439972,-1552
7.3093901,100.4140015,-1396
7.2649498,120.4240036,-922
7.2648902,103.7099991,-1238
7.2454801,100.4929962,-1376
7.2814102,94.6443024,-3486
7.2277198,100.5899963,-1929
7.2140398,94.5734024,-3469
7.1932101,94.4245987,-3507
7.2235398,94.0101013,-3582
7.20333,93.706398,-3609
7.2241101,93.5036011,-3669
7.20574,93.4045029,-3710
7.1849999,120.4810028,-1043
7.1361299,103.8619995,-1424
7.0815001,103.9489975,-1380
7.1314101,100.6210022,-1891
7.1187601,93.2281036,-3754
7.0622501,92.9236984,-3754
7.0071301,104.1480026,-1024
6.9945798,100.6940002,-1845
6.9798899,80.5203018,-3143
6.9191799,104.5279999,-556
6.9287801,92.6812973,-3758
6.8951402,100.6999969,-1763
6.8765802,92.5896988,-3768
6.8949499,80.6988983,-3362
6.8380599,104.8079987,-1659
6.7930999,120.5589981,-1104
6.7879701,104.9029999,-1827
6.7827301,92.5287018,-3782
6.7575302,80.9590988,-3345
6.7832298,80.8647995,-3365
6.7026701,100.6800003,-1484
6.7027402,81.2866974,-3507
6.7398901,81.1583023,-3615
6.6815901,120.5589981,-1366
6.69486,105.0039978,-1088
6.6389098,105.0889969,-1151
6.6319499,81.3546982,-3526
6.5448799,105.1299973,-1304
6.5156002,92.3960037,-3718
6.4794502,120.5230026,-1177
6.4527998,81.4552994,-3463
6.4002199,100.7289963,-923
6.3697801,105.2580032,-1266
6.13341,120.5130005,-1300
6.1255798,105.6050034,-1211
6.0627999,105.711998,-1151
6.0423198,120.5429993,-745
6.04883,100.9140015,-1536
6.0485101,81.7180023,-3791
5.9792099,100.9820023,-1533
5.9928699,92.1026001,-3741
5.9401598,120.5279999,-1329
5.94208,81.8141022,-3573
5.8649201,101.1549988,-1546
5.8045702,92.0478973,-3699
5.8221402,81.9841003,-3689
5.7523599,120.4720001,-855
5.7514801,101.5210037,-1551
5.70924,101.6100006,-1568
5.7198901,91.9813004,-3665
5.7169199,82.2633972,-3714
5.6453199,101.6849976,-1560
5.5574899,120.4769974,-1230
5.5654502,106.8830032,-556
5.5630202,101.7330017,-1551
5.5341201,91.8719025,-3716
5.5492101,82.4380035,-3516
5.4672499,120.5059967,-1046
5.47263,107.0540009,-1751
5.3870802,107.1179962,-1665
5.3249898,101.9489975,-1289
5.3028402,82.4946976,-3241
5.2662001,107.2699966,-981
5.2506499,91.626297,-3458
5.1348,120.7300034,-1744
5.1482601,102.177002,-1434
5.1753201,91.5139999,-3477
5.1457801,91.0886993,-3577
5.1022301,107.3759995,-692
5.1330099,91.3242035,-3510
5.1335101,90.8919983,-3631
5.1034899,90.8050995,-3623
5.1223998,90.5224991,-3703
5.1051102,82.4336014,-3716
5.0685401,90.4121017,-3648
4.9864502,120.9789963,-1928
4.9907699,90.3566971,-3699
4.9463501,107.5070038,-729
4.9639902,102.2900009,-1438
4.8698201,121.1279984,-1967
4.9172001,82.4429016,-3705
4.8336601,107.5540009,-724
4.81639,102.4169998,-1450
4.81778,82.4639969,-3599
4.7352099,107.5550003,-770
4.7042599,102.5279999,-1428
4.6488299,90.2064972,-3713
4.6241002,102.6380005,-1426
4.5574799,107.4990005,-815
4.5636101,90.1595001,-3658
4.5872898,82.6201019,-3505
4.5124102,102.9560013,-1425
4.50175,90.0894012,-3656
4.4980402,85.2343979,-3812
4.5269799,82.6985016,-3422
4.44171,103.2259979,-1414
4.4745798,85.0493011,-3785
4.3857498,121.2979965,-963
4.40414,85.5147018,-3795
4.4279299,84.9598007,-3792
4.42734,82.8990021,-2935
4.33991,107.5189972,-871
4.3397598,103.4889984,-1402
4.3454299,84.9048996,-3791
4.3554802,84.4290009,-3718
4.3617802,84.3348999,-3710
4.3522401,83.3768997,-3690
4.2890301,121.2939987,-1162
4.3221998,89.5622025,-3673
4.2895899,89.3766022,-3705
4.2920799,89.0048981,-3762
4.2738199,87.0997009,-3715
4.2838001,84.4905014,-3747
4.3029099,84.0605011,-3772
4.2778702,83.6816025,-3763
4.28019,83.4944,-3713
4.2226901,88.3407974,-3773
4.26823,87.4719009,-3762
4.26301,87.1931992,-3729
4.22403,85.6917038,-3765
4.2231598,84.7527008,-3704
4.2599301,83.5901031,-3717
4.20188,121.2590027,-1135
4.19943,87.8695984,-3756
4.20362,87.7766037,-3764
4.1924601,85.7871017,-3644
4.1883898,84.5463028,-3732
4.1567798,103.8509979,-1078
4.0174899,121.1470032,-650
4.0350399,107.512001,-964
4.0450401,103.9820023,-1177
3.97422,104.0439987,-1199
3.84128,121.0670013,-814
3.8535199,107.552002,-974
3.8922701,104.086998,-1202
3.78423,107.6179962,-962
3.76178,107.6729965,-953
3.6767199,107.9540024,-888
3.5527999,121.0270004,-67
3.46257,121.0439987,-5
3.46334,108.6969986,-401
3.43448,108.6460037,-423
3.44119,108.7860031,-520
3.29935,109.0589981,-668
3.30319,104.2060013,-672
3.23615,109.1259995,-929
3.14678,121.1999969,-950
3.10603,109.177002,-959
3.03304,121.3440018,-1632
2.90834,122.935997,-1514
2.88714,121.5820007,-1882
2.9172299,109.1679993,-966
2.81707,123.2009964,-2245
2.8517301,122.5500031,-2043
2.84359,122.3649979,-1778
2.8185,122.2779999,-1961
2.82267,121.7730026,-1771
2.81194,121.961998,-1885
2.74192,109.0749969,-932
2.7079699,107.4209976,-947
2.6975801,123.4649963,-1833
2.6763501,107.5220032,-971
2.66169,107.2409973,-923
2.6041701,123.6200027,-1636
2.62764,107.6009979,-962
2.63345,104.3860016,-984
2.5919001,109.0950012,-930
2.57285,107.197998,-903
2.5130601,109.1389999,-901
2.4730899,123.7490005,-1291
2.4548399,107.8219986,-945
2.4802101,107.1930008,-875
2.4207399,109.1299973,-906
2.3941801,108.4410019,-864
2.4225299,108.3550034,-926
2.4080999,108.2559967,-948
2.3901501,107.9980011,-958
2.3966801,104.4339981,-841
2.3359001,109.1009979,-924
2.3628399,108.1780014,-952
2.3414199,107.2360001,-867
2.2922499,108.6039963,-888
2.2605801,124.012001,-1723
2.2584801,109.0510025,-927
2.23241,108.7809982,-889
2.2603199,104.4840012,-841
2.2144201,108.9720001,-935
2.2081699,108.875,-921
2.17538,107.3170013,-883
2.06268,124.211998,-2034
2.10602,107.3899994,-880
2.11006,104.4990005,-834
1.98786,124.2689972,-2078
1.95292,107.677002,-711
1.84911,107.8310013,104
1.81611,124.348999,-1881
1.75368,124.4140015,-1947
1.66264,108.4240036,-754
1.57599,108.5899963,-835
1.58729,104.6240005,-887
1.43336,124.8389969,-2495
1.45423,108.7200012,-784
1.42751,104.6809998,-933
1.38177,108.7740021,-753
1.33465,104.6869965,-939
1.22326,108.8509979,-911
1.24227,104.663002,-930
1.09576,125.3199997,-2432
1.03776,125.7910004,-1873
1.04512,125.5179977,-2215
1.0771101,108.8710022,-740
1.02031,125.8779984,-2194
0.93517,126.7220001,-1476
0.936687,126.2779999,-943
0.963146,104.6880035,-668
0.900306,126.9150009,-1435
0.91985,126.5469971,-1603
0.918212,126.1920013,-829
0.85934,126.9940033,-1186
0.81445,108.7819977,-781
0.727042,108.7669983,-758
0.726794,104.7839966,-776
0.547817,108.7750015,-796
0.530891,127.4380035,-1330
0.497332,104.9410019,-637
0.452417,127.7890015,-1213
0.489474,127.5159988,-187
0.390897,127.9160004,-1669
0.369278,108.7610016,-781
0.377479,104.9690018,-731
0.263461,104.9759979,-799
