,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
2330,106.7872086,5.6026797,-0.696,1.257499467339917,-2.1661648439223914e-05,-1.9534778056914777,-1.4568098084129348
2331,106.8834763,5.5654531,-0.556,1.257499467339917,-2.1661648439223914e-05,-1.8134778056914778,-1.3168098084129347
2332,106.8926163,11.9143648,-1.881,1.0687134554105522,2.707925936463354e-05,-2.949740534669917,-2.5276183957642373
2333,106.9697342,5.5228543,-0.94,1.257499467339917,-2.1661648439223914e-05,-2.197477805691478,-1.7008098084129346
2334,107.0098114,11.9337883,-1.842,1.0584548313149251,2.7165196403257246e-05,-2.900481996511328,-2.482411688643279
2335,107.0535431,5.4726319,-1.729,1.2520071176525143,-2.3397123285671748e-05,-2.980983720529229,-2.486485730754645
2336,107.118042,5.3870811,-1.65,1.2520071176525143,-2.3397123285671748e-05,-2.9019837205292287,-2.4074857307546447
2337,107.1192627,11.9281225,-1.657,1.0584548313149251,2.7165196403257246e-05,-2.715481996511328,-2.297411688643279
2338,107.1928406,2.480212,-0.875,1.3283898921757806,-4.633263055838951e-05,-2.2033435595452224,-1.6786856034118438
2339,107.1979599,2.5728517,-0.903,1.3224422871074717,-4.4440969144243875e-05,-2.2253978461383275,-1.7030882778308247
2340,107.1991882,5.3292508,-1.155,1.2520071176525143,-2.3397123285671748e-05,-2.4069837205292286,-1.9124857307546443
2341,107.2234421,11.9056969,-1.708,1.0584548313149251,2.7165196403257246e-05,-2.7664819965113283,-2.348411688643279
2342,107.2360916,2.3414242,-0.863,1.3283898921757806,-4.633263055838951e-05,-2.1913435595452224,-1.6666856034118438
2343,107.241272,2.6616859,-0.923,1.3224422871074717,-4.4440969144243875e-05,-2.2453978461383275,-1.7230882778308247
2344,107.2703171,5.2661986,-0.981,1.2396439725339778,-2.319653073906615e-05,-2.220620776003239,-1.7310057979767728
2345,107.2804031,2.2572479,-0.892,1.315210738450466,-4.607973265159003e-05,-2.2071646587178146,-1.6877119938831415
2346,107.3174515,2.1753767,-0.883,1.321014428567937,-4.7962883325435345e-05,-2.2039664656846116,-1.6822222519782581
2347,107.3192291,5.1853528,-0.708,1.2463261861563601,-2.5120395521352784e-05,-1.9543010657608388,-1.462047563125723
2348,107.328804,2.6896031,-0.91,1.309325784876699,-4.4192393437052556e-05,-2.2192815924832616,-1.702152571621745
2349,107.3639832,11.8810301,-1.905,1.048212626675,2.7251210346968932e-05,-2.953239877885347,-2.5392149158061708
2350,107.3755112,5.1022339,-0.692,1.2463261861563601,-2.5120395521352784e-05,-1.9383010657608388,-1.446047563125723
2351,107.3895264,2.1060226,-0.88,1.321014428567937,-4.7962883325435345e-05,-2.2009664656846115,-1.679222251978258
2352,107.4213562,2.707968,-0.948,1.309325784876699,-4.4192393437052556e-05,-2.2572815924832614,-1.740152571621745
2353,107.441452,5.0242829,-0.643,1.2463261861563601,-2.5120395521352784e-05,-1.889301065760839,-1.397047563125723
2354,107.4732895,11.8747082,-1.903,1.048212626675,2.7251210346968932e-05,-2.9512398778853473,-2.537214915806171
2355,107.4987564,4.5574799,-0.817,1.2594942022440612,-2.8960201555529923e-05,-2.0764652420425054,-1.5790122638857986
2356,107.5003586,4.459476,-0.817,1.2533523568664588,-3.065660004509957e-05,-2.0703217002664136,-1.5752952465193768
2357,107.5072174,4.9463539,-0.729,1.2404601844506185,-2.683124415973174e-05,-1.9694333532064587,-1.4794974302771633
2358,107.5121536,4.0350366,-0.964,1.259696240604556,-3.2564812883914554e-05,-2.223663675791672,-1.726132321943287
2359,107.5152283,4.1470604,-0.989,1.259696240604556,-3.2564812883914554e-05,-2.248663675791672,-1.7511323219432868
2360,107.5194702,4.3399081,-0.874,1.2533523568664588,-3.065660004509957e-05,-2.1273217002664135,-1.6322952465193767
2361,107.5210342,4.2422476,-0.958,1.259696240604556,-3.2564812883914554e-05,-2.2176636757916723,-1.720132321943287
2362,107.5219116,2.6763525,-0.971,1.2962357626607994,-4.394243934855218e-05,-2.267191820221451,-1.7552328874081524
2363,107.5233765,3.9428685,-0.975,1.2659700056678158,-3.446985515296105e-05,-2.2409355358126626,-1.7409269754945191
2364,107.5268707,4.6462908,-0.843,1.2469398399917775,-2.8745361954311978e-05,-2.089911094629823,-1.5974166479277274
2365,107.5515289,3.8535247,-0.974,1.2659700056678158,-3.446985515296105e-05,-2.2399355358126627,-1.739926975494519
2366,107.5535507,4.8336558,-0.724,1.2404601844506185,-2.683124415973174e-05,-1.9644333532064588,-1.4744974302771632
2367,107.555069,4.7352142,-0.77,1.2469398399917775,-2.8745361954311978e-05,-2.016911094629823,-1.5244166479277275
2368,107.5821533,11.8955755,-1.93,1.0379884103368051,2.7337283504159713e-05,-2.968015747620309,-2.5580290264386405
2369,107.5940018,1.9870155,-0.914,1.3134610405453773,-4.9578699432153395e-05,-2.227411461845945,-1.708651259951966
2370,107.6011887,2.6276379,-0.962,1.2962357626607994,-4.394243934855218e-05,-2.2581918202214513,-1.7462328874081525
2371,107.6181412,3.7842319,-0.962,1.2659700056678158,-3.446985515296105e-05,-2.2279355358126627,-1.727926975494519
2372,107.6727142,3.7617755,-0.953,1.2659700056678158,-3.446985515296105e-05,-2.218935535812663,-1.7189269754945191
2373,107.6767807,1.9529176,-0.711,1.3134610405453773,-4.9578699432153395e-05,-2.0244114618459452,-1.5056512599519658
2374,107.6780472,2.571701,-0.943,1.2962357626607994,-4.394243934855218e-05,-2.239191820221451,-1.7272328874081524
2375,107.6796036,11.9380322,-2.045,1.0379884103368051,2.7337283504159713e-05,-3.083015747620309,-2.6730290264386403
2376,107.7453156,2.5108576,-0.943,1.2962357626607994,-4.394243934855218e-05,-2.239191820221451,-1.7272328874081524
2377,107.7549286,1.9045796,-0.077,1.300215667571756,-4.93142337784668e-05,-1.3771663533379777,-0.8636375928949843
2378,107.7913742,11.9667921,-1.929,1.027783718150671,2.7423398086419387e-05,-2.9568111415487572,-2.5508549497630226
2379,107.8218842,2.4548373,-0.945,1.2889344148801323,-4.5569716736618485e-05,-2.233888845163395,-1.724814379956478
2380,107.8306808,1.8491148,0.104,1.300215667571756,-4.93142337784668e-05,-1.1961663533379776,-0.6826375928949844
2381,107.8926239,11.9349089,-1.904,1.027783718150671,2.7423398086419387e-05,-2.9318111415487573,-2.5258549497630227
2382,107.9131165,1.8147558,0.119,1.300215667571756,-4.93142337784668e-05,-1.1811663533379777,-0.6676375928949844
2383,107.9540024,3.6767159,-0.888,1.2593703044548812,-3.613791863722113e-05,-2.147334166536244,-1.6499329594795062
2384,107.9977493,1.7873439,0.168,1.300215667571756,-4.93142337784668e-05,-1.1321663533379775,-0.6186375928949843
2385,107.9978638,2.3901455,-0.958,1.2889344148801323,-4.5569716736618485e-05,-2.246888845163395,-1.7378143799564778
2386,108.0748596,11.9226055,-1.782,1.0176000523623845,2.750953621010468e-05,-2.7996275618985944,-2.3976935946698905
2387,108.0846024,1.7668593,0.213,1.287001450647787,-4.904832706760651e-05,-1.0739524023207194,-0.5656427770053394
2388,108.0856323,2.3694513,-0.96,1.2758414831837976,-4.531264220651839e-05,-2.235796170541591,-1.7318929397326077
2389,108.1713867,1.7462504,-0.002,1.2924608617758655,-5.0909567735895876e-05,-1.2944099522081294,-0.7839447497840648
2390,108.1758652,11.8902521,-1.858,1.0176000523623845,2.750953621010468e-05,-2.875627561898594,-2.47369359466989
2391,108.1780014,2.3628426,-0.952,1.2758414831837976,-4.531264220651839e-05,-2.227796170541591,-1.7238929397326077
2392,108.2557907,1.7184899,-0.596,1.2792209981055203,-5.063780397809823e-05,-1.8751703603015422,-1.369934420427693
2393,108.2559891,2.4081008,-0.948,1.2627814641663162,-4.505421915328089e-05,-2.2107364099471627,-1.711991413430677
2394,108.2767563,11.8577404,-1.948,1.0074388810207835,2.759567989791717e-05,-2.9554664767006815,-2.5575458493596335
2395,108.3152313,3.5506067,-0.828,1.2338585432160523,-3.566703397966383e-05,-2.061822876182073,-1.574497903815799
2396,108.3401184,1.6906184,-0.824,1.2792209981055203,-5.063780397809823e-05,-2.103170360301542,-1.597934420427693
2397,108.355484,2.4225307,-0.926,1.2627814641663162,-4.505421915328089e-05,-2.188736409947163,-1.689991413430677
2398,108.377533,11.8250694,-2.002,1.0074388810207835,2.759567989791717e-05,-3.009466476700682,-2.6115458493596333
2399,108.4243546,1.662636,-0.754,1.2792209981055203,-5.063780397809823e-05,-2.033170360301542,-1.5279344204276932
2400,108.4408035,2.3941777,-0.869,1.2627814641663162,-4.505421915328089e-05,-2.131736409947163,-1.6329914134306769
2401,108.4893799,11.7977037,-1.968,1.0074388810207835,2.759567989791717e-05,-2.9754664767006815,-2.5775458493596335
2402,108.5014801,1.613526,-0.833,1.2660165827551189,-5.036460843271324e-05,-2.0989662181466864,-1.5989455391785572
2403,108.518898,2.3444357,-0.886,1.2497563765531756,-4.479446962321189e-05,-2.1357115820835526,-1.6421110224236357
2404,108.5901718,1.5759933,-0.835,1.2660165827551189,-5.036460843271324e-05,-2.1009662181466866,-1.6009455391785572
2405,108.5982971,11.7619371,-1.846,0.997301637402018,2.7681811080489495e-05,-2.843329319213099,-2.4494125809941227
2406,108.6039505,2.2922456,-0.888,1.2497563765531756,-4.479446962321189e-05,-2.1377115820835524,-1.644111022423636
2407,108.6460419,3.4344823,-0.432,1.2270174292279963,-3.7310219031384765e-05,-1.6589801190089648,-1.1743578412633429
2408,108.6553268,1.5151185,-0.853,1.2660165827551189,-5.036460843271324e-05,-2.1189662181466864,-1.6189455391785572
2409,108.6960297,2.2611928,-0.895,1.2497563765531756,-4.479446962321189e-05,-2.1447115820835525,-1.6511110224236358
2410,108.6967392,3.4633448,-0.407,1.2270174292279963,-3.7310219031384765e-05,-1.6339801190089647,-1.149357841263343
2411,108.6987076,11.7287588,-1.921,1.0046951493379739,2.576477546817191e-05,-2.9257209141134424,-2.5288847059688484
2412,108.7203369,1.4542327,-0.791,1.271278395497088,-5.22123661401983e-05,-2.062226183130948,-1.5601279674757587
2413,108.7607117,0.3692779,-0.781,1.2780571627223727,-5.9257872575504085e-05,-2.058997904849797,-1.5542250515596485
2414,108.7673569,0.7270422,-0.758,1.273180951601556,-5.743426317334076e-05,-2.031123517338383,-1.5282759085911566
2415,108.7680893,0.4584787,-0.78,1.2780571627223727,-5.9257872575504085e-05,-2.057997904849797,-1.5532250515596484
2416,108.7735062,1.3817724,-0.753,1.2580539706513667,-5.193326246822427e-05,-2.011002037388898,-1.5141269834878932
2417,108.7754898,0.5478165,-0.796,1.273180951601556,-5.743426317334076e-05,-2.0691235173383826,-1.5662759085911564
2418,108.7760391,0.6396301,-0.767,1.273180951601556,-5.743426317334076e-05,-2.0401235173383827,-1.5372759085911565
2419,108.7809372,2.2324121,-0.887,1.2422054601499612,-4.638993930759948e-05,-2.1291590702106538,-1.638541538107452
